building_id,company_id,name,street,city,state,zip,latitude,longitude,square_footage_code,employees,is_headquarters,naics_code,discovered_at,source,is_served
402824867,001135607,Long Island Jewish Medical Center,1554 Northern Blvd,Manhasset,NY,11030-3053,40.793606,-73.68894,4.0,,False,62151207.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
795920489,424318450,UNC Neurology at Lenoir,2503 N Queen St,Kinston,NC,28501-1632,35.290757,-77.579777,4.0,,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
505906420,811308949,"Chestnut Ridge Asst Living, Managed By Genesis HealthCare",2700 Chestnut St,Chester,PA,19013-4867,39.870817,-75.365356,5.0,40.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
650807555,422011761,Intermountain Work Medical,412 N 200 E,Logan,UT,84321-4038,41.73942,-111.82885,4.0,30.0,False,62134005.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
705611577,422011761,Intermountain Insta Care,505 W 400 N,Orem,UT,84057-1950,40.304409,-111.707873,4.0,,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
436044898,368849295,Fairview Health Services,10961 Club West Pkwy,Blaine,MN,55449-5866,45.168874,-93.228323,4.0,60.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
762187413,886012012,Amazon Fulfillment Center,2450 Romig Rd,Akron,OH,44320-3827,41.048607,-81.583788,8.0,,False,54161420.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
435636363,437325783,Trinity Cancercare Center,831 S Broadway,Minot,ND,58701-4636,48.227844,-101.294531,4.0,50.0,False,62231005.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
945540813,368849295,Fairview Eden Prairie Clinic MTM,830 Prairie Center Dr,Eden Prairie,MN,55344-7301,44.860169,-93.438691,4.0,30.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
217819796,851878272,Dialysis Clinic Inc,27 Research Dr,Skowhegan,ME,04976,44.753604,-69.706119,4.0,8.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
883024069,811308949,Woodland Hill Center,400 Vision Dr,Asheboro,NC,27203-3855,35.735883,-79.816073,6.0,120.0,False,62311016.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
505386698,476609177,Brookdale Missoula Valley,3620 American Way,Missoula,MT,59808-1379,46.891941,-114.044255,5.0,60.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
754627603,886835255,DaVita Ocala West Home Training,8615 SW 103rd Street Rd,Ocala,FL,34481-9622,29.072815,-82.261972,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
261716831,007526346,Fresenius Kidney Care MCKC,2254 Holcombe Blvd,Houston,TX,77030-4224,29.70552,-95.385808,4.0,60.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
422036380,403311718,Centracare Health System,125 5th Ave NW,Melrose,MN,56352-1518,45.676277,-94.824239,4.0,,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
439166412,979848686,Vanderbilt Health Clinic,1303 W Main St,Lebanon,TN,37087-3209,36.213607,-86.321213,4.0,,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
008678872,811308949,Hopkins Center,460 S College St,Woodburn,KY,42170-9738,36.837004,-86.528003,5.0,55.0,False,62311002.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
703426554,007526346,Fresenius Kidney Care Harrisonville,2820 E Rock Haven Rd,Harrisonville,MO,64701-4414,38.664384,-94.377826,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
460449002,519299135,Cache Valley Heart Clinic,1300 N 500 E,Logan,UT,84341-2469,41.756451,-111.821017,4.0,10.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
788212175,533286688,Baylor Scott & White Institute For Rehabilitation-Outpatient Therapy,26795 US Highway 380 E,Aubrey,TX,76227-7860,33.220397,-96.911867,4.0,,False,62134019.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
472204668,230152191,Human Service Department,1467 Acton Ave,Duncanville,TX,75137-3338,32.633936,-96.901677,4.0,80.0,False,92313004.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
788368276,548501394,Avera Medical Group Plastic & Reconstructive Surgery-Plaza 1,1417 S Cliff Ave,Sioux Falls,SD,57105-1009,43.533388,-96.713573,4.0,,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
617778469,886835255,DaVita Long Beach Harbor Dialysis,1075 E Pacific Coast Hwy,Long Beach,CA,90806-5090,33.790275,-118.178791,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
403951956,439815563,American Renal Associates,3303 W 144th Ave,Broomfield,CO,80023-9601,39.95856,-105.027634,4.0,6.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
492276878,811308949,Riverdale Place Care & Rehab,315 Upper Riverdale Rd SW,Riverdale,GA,30274-2500,33.574702,-84.400866,4.0,140.0,False,62431009.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
439251856,476609177,Brookdale Country Day Road,380 Country Day Rd,Goldsboro,NC,27530-8857,35.409289,-77.966473,5.0,,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
556644227,402439265,Dialysis Services of PA,70 Plaza Ln,Wellsboro,PA,16901-1766,41.744527,-77.281476,4.0,8.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
969239581,886835255,DaVita Alexandria Dialysis,5150 Duke St,Alexandria,VA,22304-2906,38.811893,-77.121487,4.0,20.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
499014769,476609177,Brookdale Great Falls,1104 6th Ave N,Great Falls,MT,59401-1583,47.51152,-111.287699,7.0,20.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
219275013,007526346,Fresenius Kidney Care Logansport,1333 Smith St,Logansport,IN,46947-1556,40.766952,-86.353228,4.0,9.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
700426198,007526346,Fresenius Kidney Care Denbig,555 Denbigh Blvd,Newport News,VA,23608-4201,37.137741,-76.522896,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
167861616,519299135,Ephraim Clinic,525 N Main St,Ephraim,UT,84627-1155,39.369304,-111.587757,4.0,12.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
735448579,439815563,American Renal Associates,5101 White Ln,Bakersfield,CA,93309-8940,35.317204,-119.05915,5.0,20.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
820547735,007526346,Fresenius Kidney Care West Metro,1044 N Mozart St,Chicago,IL,60622-2789,41.900779,-87.699637,4.0,45.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
789732101,884612078,Mayo Clinic Optical,325 Butts Ave,Tomah,WI,54660-1412,43.983525,-90.515456,4.0,,False,45613004.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
584433668,886835255,DaVita Portland MLK at Home,2737 NE M L King Blvd,Portland,OR,97212-3037,45.542438,-122.661952,4.0,25.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
438291024,811308949,Genesis HealthCare LLC,12080 Bellaire Way,Thornton,CO,80241-3600,39.915559,-104.936043,5.0,,False,62311016.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
628509374,886835255,DaVita South Las Vegas Dialysis Center,2250 S Rancho Dr,Las Vegas,NV,89102-4456,36.146722,-115.171447,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
444301477,886835255,Richmond Kidney Center,1366 Victory Blvd,Staten Island,NY,10301-3948,40.614413,-74.109079,4.0,20.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
543265755,476609177,Brookdale Beckett Lake,2155 Montclair Rd,Clearwater,FL,33763-4287,27.993121,-82.748007,7.0,70.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
415125147,886835255,DaVita Quest Dialysis,3140 Long Beach Blvd,Long Beach,CA,90807-5061,33.813783,-118.189026,4.0,30.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
708558774,007526346,Fresenius Kidney Care Appalachian Dialysis,115 Solar Dr,Beckley,WV,25801-3880,37.785296,-81.14901,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
770115714,886835255,DaVita Napa Home Training,3350 California Blvd,Napa,CA,94558-3312,38.320636,-122.305607,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
742877075,007526346,Fresenius Kidney Care Dover NJ,400 W Blackwell St,Dover,NJ,07801-2525,40.884792,-74.576199,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
953605169,476609177,Brookdale Springmeadows,3175 E Graf St,Bozeman,MT,59715-7160,45.648995,-111.036721,7.0,40.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
439982254,007526346,Fresenius Kidney Care Royal Park-Zeeland,2 Royal Park Dr,Zeeland,MI,49464-2068,42.802748,-86.01937,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,True
801068584,886012012,Amazon Counter,2620 Bellevue Way NE,Bellevue,WA,98004-2209,47.634525,-122.200686,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
708562435,886835255,DaVita Cascade Dialysis,145 Cascade Pl,Burlington,WA,98233-3156,48.460483,-122.334131,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
781357503,886835255,DaVita Atlantic Akc at Home,6 Industrial Way W,Eatontown,NJ,07724-2258,40.277202,-74.048499,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
515952281,886835255,DaVita Winton Road Dialysis,6550 Winton Rd,Cincinnati,OH,45224-1327,39.202555,-84.519975,4.0,30.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
399123090,871889820,Banner Physical Therapy,6320 W Union Hills Dr,Glendale,AZ,85308-1098,33.655025,-112.19831,4.0,10.0,False,62134019.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
858506785,476609177,Rohnert Park Retirement Community,4855 Snyder Ln,Rohnert Park,CA,94928-4807,38.358774,-122.686515,8.0,55.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
375355591,148765365,Sanford Fetal Care Center,1500 W 22nd St,Sioux Falls,SD,57105-1503,43.534616,-96.743588,4.0,150.0,False,62141005.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
841456072,476609177,Brookdale San Marcos South,1401 Wonder World Dr,San Marcos,TX,78666-7555,29.849931,-97.943996,7.0,40.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
400718279,886835255,DaVita Livingston TN Dialysis,308 Oak St,Livingston,TN,38570-1729,36.383959,-85.32865,4.0,5.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
725343932,811308949,Genesis HealthCare-Main Voice,6800 A St,Lincoln,NE,68510-5134,40.799893,-96.628631,4.0,,False,62199921.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
734490213,417484600,Paladina Health,5700 Lombardo Ctr,Seven Hills,OH,44131-2540,41.405954,-81.664463,4.0,,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
726257402,886835255,DaVita Sandford Blvd Dialysis,120 E Sandford Blvd,Mount Vernon,NY,10550-4512,40.90054,-73.827306,4.0,7.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
427219828,886835255,DaVita Timber Creek Dialysis,1001 S Annie Glidden Rd,Dekalb,IL,60115-8250,41.91897,-88.77574,4.0,7.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
747153467,843307141,MercyOne Des Moines Ruan Neurology Care,411 Laurel St,Des Moines,IA,50314-3005,41.597808,-93.624085,4.0,,False,62311018.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
416355500,368849295,Fairview Health Service,7455 Village Dr,Lino Lakes,MN,55014-1181,45.178442,-93.113149,4.0,44.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
717981822,811308949,Genesis HealthCare LLC,4025 Camino Del Rio S,San Diego,CA,92108-4100,32.777956,-117.107689,5.0,,False,62311016.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
866202104,476609177,Brookdale at Home Denver Skyline,2365 Patriot Hts,Colorado Springs,CO,80904-5135,38.830626,-104.868826,5.0,300.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
427065870,845283340,Albany Medical Clifton Park,453 Route 146,Halfmoon,NY,12065-3260,42.864183,-73.757474,4.0,10.0,False,62111107.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
142908540,007526346,Fresenius Kidney Care Livonia,32423 Schoolcraft Rd,Livonia,MI,48150-4300,42.382263,-83.364351,5.0,30.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
717708208,886835255,DaVita Dialysis Center of Middle Georgia-Warner Robins,509 N Houston Rd,Warner Robins,GA,31093-8844,32.623834,-83.642882,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
523952430,843307141,MercyOne South Des Moines Family Medicine Clinic,6601 SW 9th St,Des Moines,IA,50315-6138,41.52466,-93.625068,4.0,70.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
422080607,607530839,Intermountain Medical Group,74 W Vine St,Murray,UT,84107-4718,40.663027,-111.893478,5.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
755054928,007526346,Fresenius Kidney Care Franklin TN,1120 Lakeview Dr,Franklin,TN,37067-3032,35.918515,-86.824676,4.0,12.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,True
376253951,476609177,Brookdale Franklin,910 Murfreesboro Rd,Franklin,TN,37064-3003,35.916009,-86.842226,8.0,30.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
425180258,148765365,Sanford Female Pelvic Medicine & Reconstructive Surgery Clinic,1500 W 22nd St,Sioux Falls,SD,57105-1522,43.534616,-96.743588,4.0,,False,62149305.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
973352628,007526346,Fresenius Kidney Care Fergus Falls Dialysis,907 S Mill St,Fergus Falls,MN,56537-2743,46.274938,-96.0733,4.0,9.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
528630726,886835255,DaVita Tracy Dialysis,425 W Beverly Pl,Tracy,CA,95376-3086,37.745223,-121.432233,4.0,16.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
120518535,811308949,Crestview Center,262 Tollgate Rd,Langhorne,PA,19047-1377,40.206121,-74.923264,7.0,250.0,False,62431009.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
210160974,402439265,US Renal Care Inc,506 N Patterson St,Valdosta,GA,31601-4608,30.835897,-83.281947,4.0,17.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
778369701,476609177,Senior Brookdale Living Communities Inc,725 Leslie Dr,Kerrville,TX,78028-2510,30.064251,-99.118965,5.0,,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
902797638,886835255,DaVita Dialysis Care of Hoke County,403 S Main St,Raeford,NC,28376-3222,34.972553,-79.223629,4.0,20.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
706358229,886835255,DaVita West Houston Home at Home,1319 W Sam Houston Pkwy N,Houston,TX,77043-4018,29.79606,-95.56463,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
708464457,007526346,Fresenius Kidney Care West Chatham Dialysis Center,113 Minus Ave,Savannah,GA,31408-2119,32.103438,-81.145559,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
402290564,007526346,Fresenius Kidney Care North Wilmington,4000 N Washington St,Wilmington,DE,19802-2136,39.763034,-75.524615,4.0,13.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
906983358,642813117,Piedmont Physicians of Vinings,3020 Paces Mill Rd SE,Atlanta,GA,30339-3744,33.866136,-84.465514,4.0,20.0,False,62199921.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
788694620,476609177,Brookdale Senior Living-Milwaukee Office,6737 W Washington St,Milwaukee,WI,53214-5648,43.019567,-87.995794,4.0,,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
895057222,886835255,DaVita San Jacinto Dialysis,11430 East Fwy,Houston,TX,77029-1959,29.76984,-95.229621,4.0,14.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
512113002,886835255,DaVita State Fair Dialysis,19800 Woodward Ave,Detroit,MI,48203-5102,42.438446,-83.118717,4.0,25.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
659289888,441376274,CVS Pharmacy,1250 W 7th St,Reno,NV,89503-4127,39.530178,-119.832377,4.0,,False,45611009.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
626863906,401802578,Star Vascular Access Center,301 N Frio St,San Antonio,TX,78207-3034,29.428353,-98.50416,4.0,30.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
414568013,851878272,Dialysis Clinic Inc,8713 Parkway E,Birmingham,AL,35206-2700,33.576883,-86.718082,4.0,20.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
731069503,476609177,Brookdale Hagerstown,20009 Rosebank Way,Hagerstown,MD,21742-6739,39.622395,-77.673068,6.0,50.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
439781580,442955845,SSM Health Express Clinic at Walgreens,190 N Florissant Rd,Saint Louis,MO,63135-1942,38.748144,-90.306101,4.0,,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
228397980,610835209,Northwestern Medicine Behavioral Health Services Winfield,27W350 High Lake Rd,Winfield,IL,60190-1262,41.871419,-88.155967,4.0,60.0,False,62211002.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
609016548,007526346,Fresenius Kidney Care Lawrenceville,1115 Herrington Rd,Lawrenceville,GA,30044-7503,33.947317,-84.083127,4.0,15.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,True
628374282,441376274,CVS Express Photo,2300 S Ridgewood Ave,South Daytona,FL,32119-3022,29.166944,-80.999955,4.0,,False,81292201.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
376192142,007526346,Fresenius Kidney Care Kutztown,45 Constitution Blvd,Kutztown,PA,19530-1737,40.51745,-75.77553,4.0,3.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
876249012,007526346,Fresenius Kidney Care Corsicana,1321 W 2nd Ave,Corsicana,TX,75110-3775,32.090904,-96.478224,4.0,20.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
633683842,476609177,Brookdale Mariana Butte,215 Shupe Cir,Loveland,CO,80537-3460,40.394367,-105.130631,6.0,20.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
612001958,886835255,DaVita Norco Dialysis,1901 Town And Country Dr,Norco,CA,92860-3611,33.92743,-117.561882,4.0,30.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
844825796,544816341,Northwell Health Medical Practice at Chappaqua Crossing,480 Bedford Rd,Chappaqua,NY,10514-1735,41.177491,-73.751272,4.0,,False,62211003.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
758939368,819541901,KEDPLASMA Bradenton,825 9th St W,Bradenton,FL,34205-7741,27.49211,-82.57077,4.0,,False,62199947.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
402030396,483457933,Baxter Healthcare,7044 Universal Ave,Kansas City,MO,64120-1370,39.128682,-94.502907,4.0,8.0,False,33911201.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
651329872,886835255,DaVita Maize Dialysis Center,10001 W Grady Ave,Maize,KS,67101-3747,37.755094,-97.459332,4.0,25.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
720982985,007526346,Fresenius Kidney Care Sugarland Home,4675 Sweetwater Blvd,Sugar Land,TX,77479-3012,29.582319,-95.632011,4.0,9.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
569574288,007526346,Fresenius Kidney Care Dodge City,204 W Ross Blvd,Dodge City,KS,67801-2133,37.787801,-100.021011,4.0,5.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,True
745392433,886835255,DaVita Martinsville Dialysis,33 Bridge St S,Martinsville,VA,24112-6227,36.689571,-79.873368,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
378503833,402439265,US Renal Care Inc,2011 E Houston St,San Antonio,TX,78202-2912,29.425497,-98.4651,4.0,20.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
756293688,441376274,CVS Pharmacy,18081 Preston Rd,Dallas,TX,75252-5407,32.997818,-96.798448,4.0,,False,45611009.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
742096227,007526346,Fresenius Medical Care Northside Dialysis LLC,235 Cypress Creek Pkwy,Houston,TX,77090-3515,30.019173,-95.432228,5.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
764034206,886835255,DaVita Snf Dialysis At Laurels Of Huber Heights-dayton-south,3030 S Dixie Dr,Dayton,OH,45409-1516,39.708122,-84.200959,5.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
559309216,007526346,Fresenius Kidney Care FMS Eastview,120 Victor Heights Pkwy,Victor,NY,14564-8934,42.995495,-77.444471,5.0,12.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
658358841,886835255,DaVita Kidney Care of Laurel,14631 Laurel Bowie Rd,Laurel,MD,20707-4407,39.092846,-76.842807,4.0,18.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
425531883,476609177,Hillside Campus,300 NW Hillside Pkwy,McMinnville,OR,97128-9567,45.212684,-123.225415,5.0,150.0,False,62331101.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
783795163,886012012,Amazon Fulfillment Center,5510 Exploration Dr,Indianapolis,IN,46241-9007,39.682833,-86.314733,8.0,,False,54161420.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
739148426,886835255,DaVita Sagemont Dialysis,1823 Broadway St,Pearland,TX,77581-5605,29.547839,-95.239167,4.0,9.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
724413459,427847907,Beacon Medical Group Dermatology Ireland Road,1815 E Ireland Rd,South Bend,IN,46614-2845,41.629883,-86.221241,4.0,30.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
505147553,476609177,Brookdale Urbana,1706 E Amber Ln,Urbana,IL,61802-6907,40.088367,-88.185985,5.0,44.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
426849129,439749749,"Beaumont Commons, Dearborn",16351 Rotunda Dr,Dearborn,MI,48120-1170,42.299492,-83.193391,4.0,,False,62331104.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
404193030,886835255,DaVita Cathedral City Dialysis,30885 Date Palm Dr,Cathedral City,CA,92234-2958,33.824359,-116.459491,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
312411739,886835255,DaVita Renal Center of Beaumont,3050 Liberty St,Beaumont,TX,77702-1801,30.084257,-94.133801,5.0,30.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
403617096,886835255,DaVita Tulsa Dialysis Center,5636 E Skelly Dr,Tulsa,OK,74135-6473,36.101402,-95.912836,4.0,7.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
747191626,886835255,DaVita Belmar Dialysis,1800 State Route 34,Wall Township,NJ,07719-9146,40.177078,-74.108166,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
623859568,886835255,DaVita Wyandotte Central Dialysis,3737 State Ave,Kansas City,KS,66102-3830,39.116118,-94.672798,4.0,15.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
755044271,548501394,Avera Medical Group Hospitalists Yankton,501 Summit St,Yankton,SD,57078-3855,42.871381,-97.407709,4.0,,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
254094501,148765365,Sanford 69th & Minnesota Acute Care and Orthopedic Fast Track Clinic,6110 S Minnesota Ave,Sioux Falls,SD,57108-2549,43.488914,-96.726295,4.0,,False,62111107.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
713611366,714930731,Radiotherapy Clinics of Georgia-Decatur,2349 Lawrenceville Hwy,Decatur,GA,30033-3143,33.815762,-84.267942,4.0,30.0,False,62111107.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
427794427,886012012,Amazon Fulfillment Center,3837 Bay Lake Trl,North Las Vegas,NV,89030-6670,36.205763,-115.119516,4.0,350.0,False,54161420.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
731592157,886835255,DaVita Clermont Dialysis,1350 N Hancock Rd,Clermont,FL,34711-5952,28.549404,-81.707588,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
862148004,476609177,Brookdale Cherry Hills,28333 Valley Blvd,Sun City,CA,92586-2407,33.70944,-117.214092,5.0,70.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
201057098,886835255,DaVita Wisconsin Rapids Dialysis,1041 Hill St,Wisconsin Rapids,WI,54494-5200,44.382263,-89.826378,4.0,14.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
414633720,007526346,FMC Dialysis Services of Irwindale,12711 Ramona Blvd,Irwindale,CA,91706-3679,34.078826,-117.995055,5.0,30.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
740875086,886012012,Amazon Delivery Station,5617 Industrial Dr,Springfield,VA,22151-4410,38.799892,-77.168862,4.0,,False,49221001.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
747665043,007526346,Fresenius Kidney Care Beauregard Parish Dialysis,602 W 1st St,Deridder,LA,70634-3806,30.846991,-93.292046,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
764853926,886835255,DaVita Snf Dialysis At Jefferson Pointe-appleseed,1833 Magnavox Way,Fort Wayne,IN,46804-1539,41.068272,-85.221337,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
782675715,007526346,Fresenius Kidney Care Lakeview,310 S Brindlee Mountain Pkwy,Arab,AL,35016-1321,34.3121,-86.503663,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
222109688,007526346,Fresenius Kidney Care Harlan,136 Village Center Rd,Harlan,KY,40831-1777,36.816246,-83.317089,4.0,12.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
801054284,607530839,Intermountain Medical Center Cancer Education Center,5131 S Cottonwood St,Murray,UT,84107-5701,40.659736,-111.890946,4.0,,False,61171001.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
635359789,886835255,DaVita Janesville Dialysis,1305 Woodman Rd,Janesville,WI,53545-1068,42.701004,-89.010603,4.0,15.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
